filepath,prob_real,prob_fake,prediction,confidence,load_error,target
/data/SONICS/EvalSet/7nseS15h0Y8.mp3,0.8403900116682053,0.15960998833179474,real,0.8403900116682053,,1
/data/SONICS/EvalSet/7qvkRmtKx0c.mp3,0.8438950926065445,0.1561049073934555,real,0.8438950926065445,,1
/data/SONICS/EvalSet/7tUzhodl_rw.mp3,0.9528381340205669,0.04716186597943306,real,0.9528381340205669,,1
/data/SONICS/EvalSet/80uO7DKu9ck.mp3,0.9651191160082817,0.03488088399171829,real,0.9651191160082817,,1
/data/SONICS/EvalSet/87u5Sw553U4.mp3,0.8545208126306534,0.14547918736934662,real,0.8545208126306534,,1
/data/SONICS/EvalSet/8EeKwJjBavE.mp3,0.929696150124073,0.07030384987592697,real,0.929696150124073,,1
/data/SONICS/EvalSet/8M8vOor4Z80.mp3,0.9497626386582851,0.05023736134171486,real,0.9497626386582851,,1
/data/SONICS/EvalSet/8O3C6yf0FaI.mp3,0.9591542854905128,0.04084571450948715,real,0.9591542854905128,,1
/data/SONICS/EvalSet/8QAa59bMDqQ.mp3,0.9214990213513374,0.07850097864866257,real,0.9214990213513374,,1
/data/SONICS/EvalSet/8aclQZse9ZA.mp3,0.9424007944762707,0.057599205523729324,real,0.9424007944762707,,1
/data/SONICS/EvalSet/8y6AfQr7HZU.mp3,0.9610249288380146,0.0389750711619854,real,0.9610249288380146,,1
/data/SONICS/EvalSet/95137th6lFw.mp3,0.9599126428365707,0.04008735716342926,real,0.9599126428365707,,1
/data/SONICS/EvalSet/995D_29jJ1M.mp3,0.6737285852432251,0.3262714147567749,real,0.6737285852432251,,1
/data/SONICS/EvalSet/9IW0WStxMmk.mp3,0.9376689679920673,0.06233103200793266,real,0.9376689679920673,,1
/data/SONICS/EvalSet/9Obw1eEznec.mp3,0.8666976541280746,0.13330234587192535,real,0.8666976541280746,,1
/data/SONICS/EvalSet/9VQoSfEDzB0.mp3,0.92234256118536,0.07765743881464005,real,0.92234256118536,,1
/data/SONICS/EvalSet/9dVq-vq6ors.mp3,0.9639839306473732,0.0360160693526268,real,0.9639839306473732,,1
/data/SONICS/EvalSet/9pjj8-KvrRk.mp3,0.9293122068047523,0.07068779319524765,real,0.9293122068047523,,1
/data/SONICS/EvalSet/9yzpgTKhyqY.mp3,0.8875949159264565,0.11240508407354355,real,0.8875949159264565,,1
/data/SONICS/EvalSet/A-Pn6JoonZo.mp3,0.6936804950237274,0.3063195049762726,real,0.6936804950237274,,1
/data/SONICS/EvalSet/AHapZupKaxI.mp3,0.9548162445425987,0.045183755457401276,real,0.9548162445425987,,1
/data/SONICS/EvalSet/AN-6EPkuP_U.mp3,0.9543079659342766,0.04569203406572342,real,0.9543079659342766,,1
/data/SONICS/EvalSet/APk3Qk3fu4U.mp3,0.9244152083992958,0.0755847916007042,real,0.9244152083992958,,1
/data/SONICS/EvalSet/AWACrB7x5uA.mp3,0.954562783241272,0.04543721675872803,real,0.954562783241272,,1
/data/SONICS/EvalSet/AehqlCYuosE.mp3,0.9596865624189377,0.04031343758106232,real,0.9596865624189377,,1
/data/SONICS/EvalSet/B4fhO0raz2s.mp3,0.9280183762311935,0.07198162376880646,real,0.9280183762311935,,1
/data/SONICS/EvalSet/BFi03NwbtVc.mp3,0.9453993961215019,0.05460060387849808,real,0.9453993961215019,,1
/data/SONICS/EvalSet/BJN0HvZ3LXo.mp3,0.9571177586913109,0.04288224130868912,real,0.9571177586913109,,1
/data/SONICS/EvalSet/BLg9pxgAS5A.mp3,0.9480584375560284,0.051941562443971634,real,0.9480584375560284,,1
/data/SONICS/EvalSet/BWvZkPqH6Kg.mp3,0.9551520980894566,0.04484790191054344,real,0.9551520980894566,,1
/data/SONICS/EvalSet/BiCR8SYLmAY.mp3,0.8643104434013367,0.13568955659866333,real,0.8643104434013367,,1
/data/SONICS/EvalSet/CGNo8nhTRkM.mp3,0.7150261998176575,0.28497380018234253,real,0.7150261998176575,,1
/data/SONICS/EvalSet/CU34ZpzpT8U.mp3,0.9605095982551575,0.03949040174484253,real,0.9605095982551575,,1
/data/SONICS/EvalSet/CafBx4Gwc7c.mp3,0.9411153048276901,0.058884695172309875,real,0.9411153048276901,,1
/data/SONICS/EvalSet/CivxQp3o3FU.mp3,0.9295683801174164,0.07043161988258362,real,0.9295683801174164,,1
/data/SONICS/EvalSet/D9sP7Nnh0fw.mp3,0.9518632292747498,0.048136770725250244,real,0.9518632292747498,,1
/data/SONICS/EvalSet/DCk8EyEdnQ8.mp3,0.9527502842247486,0.04724971577525139,real,0.9527502842247486,,1
/data/SONICS/EvalSet/DGkhwJLdfPM.mp3,0.9171543717384338,0.08284562826156616,real,0.9171543717384338,,1
/data/SONICS/EvalSet/DQmVq7IhdPc.mp3,0.9630919359624386,0.03690806403756142,real,0.9630919359624386,,1
/data/SONICS/EvalSet/DbBLirAGKyQ.mp3,0.9029524475336075,0.09704755246639252,real,0.9029524475336075,,1
/data/SONICS/EvalSet/DqqrnEsEPFo.mp3,0.8147908002138138,0.18520919978618622,real,0.8147908002138138,,1
/data/SONICS/EvalSet/DzlxVRD072Y.mp3,0.8955226764082909,0.10447732359170914,real,0.8955226764082909,,1
/data/SONICS/EvalSet/E2CP8PbRE_8.mp3,0.9530133605003357,0.04698663949966431,real,0.9530133605003357,,1
/data/SONICS/EvalSet/EF6FA53aagI.mp3,0.8660192489624023,0.13398075103759766,real,0.8660192489624023,,1
/data/SONICS/EvalSet/EF8S5XB-eYs.mp3,0.8340017050504684,0.16599829494953156,real,0.8340017050504684,,1
/data/SONICS/EvalSet/EImGvaNb9Ow.mp3,0.9523087181150913,0.047691281884908676,real,0.9523087181150913,,1
/data/SONICS/EvalSet/EjmTMWm4xeQ.mp3,0.9226218909025192,0.07737810909748077,real,0.9226218909025192,,1
/data/SONICS/EvalSet/F0GYEj_jhWY.mp3,0.7664684802293777,0.23353151977062225,real,0.7664684802293777,,1
/data/SONICS/EvalSet/F2jgDWCBAfU.mp3,0.918187290430069,0.08181270956993103,real,0.918187290430069,,1
/data/SONICS/EvalSet/F3Bw-Cs7wgk.mp3,0.7989721745252609,0.20102782547473907,real,0.7989721745252609,,1
/data/SONICS/EvalSet/F4TYeQT2_4s.mp3,0.9615338072180748,0.0384661927819252,real,0.9615338072180748,,1
/data/SONICS/EvalSet/F5tUQw6ON8Y.mp3,0.8526903241872787,0.14730967581272125,real,0.8526903241872787,,1
/data/SONICS/EvalSet/FDARoUs6NEg.mp3,0.9522199332714081,0.04778006672859192,real,0.9522199332714081,,1
/data/SONICS/EvalSet/FIoYopzXHyc.mp3,0.9365176409482956,0.0634823590517044,real,0.9365176409482956,,1
/data/SONICS/EvalSet/FJ6EoyW63kM.mp3,0.9625324942171574,0.037467505782842636,real,0.9625324942171574,,1
/data/SONICS/EvalSet/Fjjnpeq-2dM.mp3,0.9616780243813992,0.038321975618600845,real,0.9616780243813992,,1
/data/SONICS/EvalSet/FnXGvL4fSYs.mp3,0.9601375088095665,0.0398624911904335,real,0.9601375088095665,,1
/data/SONICS/EvalSet/FpnKgpjBvUk.mp3,0.9315870851278305,0.0684129148721695,real,0.9315870851278305,,1
/data/SONICS/EvalSet/GRue13QOoK0.mp3,0.8731066733598709,0.1268933266401291,real,0.8731066733598709,,1
/data/SONICS/EvalSet/Gc1URQgQWNo.mp3,0.7759445607662201,0.2240554392337799,real,0.7759445607662201,,1
/data/SONICS/EvalSet/GgseiZVkZpg.mp3,0.9449947141110897,0.055005285888910294,real,0.9449947141110897,,1
/data/SONICS/EvalSet/GoSC0H95gps.mp3,0.9481545351445675,0.05184546485543251,real,0.9481545351445675,,1
/data/SONICS/EvalSet/H3HaZXYMzzw.mp3,0.9542227238416672,0.045777276158332825,real,0.9542227238416672,,1
/data/SONICS/EvalSet/HAkt3KAuYIE.mp3,0.9441768564283848,0.05582314357161522,real,0.9441768564283848,,1
/data/SONICS/EvalSet/HBC4HySpDoA.mp3,0.9657060503959656,0.034293949604034424,real,0.9657060503959656,,1
/data/SONICS/EvalSet/HbmOtHKKOPI.mp3,0.9463988579809666,0.05360114201903343,real,0.9463988579809666,,1
/data/SONICS/EvalSet/HmZkX_ynW9o.mp3,0.9650533013045788,0.03494669869542122,real,0.9650533013045788,,1
/data/SONICS/EvalSet/HwpCsCVENfY.mp3,0.8475896716117859,0.1524103283882141,real,0.8475896716117859,,1
/data/SONICS/EvalSet/I1A05b8pEI4.mp3,0.9679599218070507,0.032040078192949295,real,0.9679599218070507,,1
/data/SONICS/EvalSet/IJlMkFR7QkE.mp3,0.9053222984075546,0.09467770159244537,real,0.9053222984075546,,1
/data/SONICS/EvalSet/IRsRt9nvZUk.mp3,0.9270997270941734,0.07290027290582657,real,0.9270997270941734,,1
/data/SONICS/EvalSet/IUN7VvEu6GA.mp3,0.9723622761666775,0.027637723833322525,real,0.9723622761666775,,1
/data/SONICS/EvalSet/IZ6pMSAMaHs.mp3,0.9552356861531734,0.04476431384682655,real,0.9552356861531734,,1
/data/SONICS/EvalSet/JDwG5I6A-68.mp3,0.9274947494268417,0.07250525057315826,real,0.9274947494268417,,1
/data/SONICS/EvalSet/JEoG9xp69Qs.mp3,0.9588471129536629,0.04115288704633713,real,0.9588471129536629,,1
/data/SONICS/EvalSet/JSJ_mvVOjQs.mp3,0.9653811641037464,0.034618835896253586,real,0.9653811641037464,,1
/data/SONICS/EvalSet/JTyjhNtrfyY.mp3,0.860837772488594,0.13916222751140594,real,0.860837772488594,,1
/data/SONICS/EvalSet/JcVHA3vE7os.mp3,0.9478657431900501,0.052134256809949875,real,0.9478657431900501,,1
/data/SONICS/EvalSet/JcvnvshYA3k.mp3,0.9561454392969608,0.04385456070303917,real,0.9561454392969608,,1
/data/SONICS/EvalSet/Jndfd7m_dZg.mp3,0.941654160618782,0.05834583938121796,real,0.941654160618782,,1
/data/SONICS/EvalSet/JsKNiGmkeig.mp3,0.7120319902896881,0.2879680097103119,real,0.7120319902896881,,1
/data/SONICS/EvalSet/JwnRu43CeWY.mp3,0.9412234425544739,0.05877655744552612,real,0.9412234425544739,,1
/data/SONICS/EvalSet/Jz9Mox7L2UM.mp3,0.6147988140583038,0.38520118594169617,real,0.6147988140583038,,1
/data/SONICS/EvalSet/K4RqzbDzeaI.mp3,0.43608158826828003,0.56391841173172,fake,0.56391841173172,,1
/data/SONICS/EvalSet/KC7IggptNSQ.mp3,0.9547319076955318,0.045268092304468155,real,0.9547319076955318,,1
/data/SONICS/EvalSet/KJfVzOdp5c0.mp3,0.9418684020638466,0.05813159793615341,real,0.9418684020638466,,1
/data/SONICS/EvalSet/KJnm3Vwr_f4.mp3,0.9401335828006268,0.059866417199373245,real,0.9401335828006268,,1
/data/SONICS/EvalSet/KMJW3XWcuvE.mp3,0.924823597073555,0.07517640292644501,real,0.924823597073555,,1
/data/SONICS/EvalSet/KP40o_obSKY.mp3,0.9108630642294884,0.08913693577051163,real,0.9108630642294884,,1
/data/SONICS/EvalSet/KSC_6w0Kp6E.mp3,0.940898459404707,0.059101540595293045,real,0.940898459404707,,1
/data/SONICS/EvalSet/LAPoyYx5Tp0.mp3,0.9527502842247486,0.04724971577525139,real,0.9527502842247486,,1
/data/SONICS/EvalSet/LJ4ZBlYrL9A.mp3,0.9596865624189377,0.04031343758106232,real,0.9596865624189377,,1
/data/SONICS/EvalSet/LNCzZXbLj3k.mp3,0.9441768564283848,0.05582314357161522,real,0.9441768564283848,,1
/data/SONICS/EvalSet/LZaBkLWrkZc.mp3,0.8973359912633896,0.10266400873661041,real,0.8973359912633896,,1
/data/SONICS/EvalSet/LcGvGwgKF_s.mp3,0.9609517082571983,0.039048291742801666,real,0.9609517082571983,,1
/data/SONICS/EvalSet/LyUInQ7Jobo.mp3,0.950502946972847,0.049497053027153015,real,0.950502946972847,,1
/data/SONICS/EvalSet/MBRlvoF0PsA.mp3,0.9659638479351997,0.03403615206480026,real,0.9659638479351997,,1
/data/SONICS/EvalSet/MBd1f2eWHwo.mp3,0.9440738297998905,0.05592617020010948,real,0.9440738297998905,,1
/data/SONICS/EvalSet/ML0NFgm1sOM.mp3,0.9287972748279572,0.07120272517204285,real,0.9287972748279572,,1
/data/SONICS/EvalSet/MUImGllgp24.mp3,0.929440401494503,0.07055959850549698,real,0.929440401494503,,1
/data/SONICS/EvalSet/MXE_ENHrt3A.mp3,0.8005361109972,0.1994638890028,real,0.8005361109972,,1
/data/SONICS/EvalSet/Mm9MT1tc0aA.mp3,0.8848377764225006,0.11516222357749939,real,0.8848377764225006,,1
/data/SONICS/EvalSet/MrGg2Jp9P4A.mp3,0.961461503058672,0.03853849694132805,real,0.961461503058672,,1
/data/SONICS/EvalSet/MwbEzZciDB4.mp3,0.9586926959455013,0.04130730405449867,real,0.9586926959455013,,1
/data/SONICS/EvalSet/MyjSVqdutw0.mp3,0.8346765637397766,0.1653234362602234,real,0.8346765637397766,,1
/data/SONICS/EvalSet/N3pGvUFZs9I.mp3,0.9395815767347813,0.060418423265218735,real,0.9395815767347813,,1
/data/SONICS/EvalSet/NQY1AA6LL_8.mp3,0.9462996944785118,0.05370030552148819,real,0.9462996944785118,,1
/data/SONICS/EvalSet/N_oFJuYU8fA.mp3,0.9452984891831875,0.054701510816812515,real,0.9452984891831875,,1
/data/SONICS/EvalSet/NjCpN521g4g.mp3,0.34389233589172363,0.6561076641082764,fake,0.6561076641082764,,1
/data/SONICS/EvalSet/NyCgeYAQ6WM.mp3,0.9139841198921204,0.08601588010787964,real,0.9139841198921204,,1
/data/SONICS/EvalSet/O0klKwQV0ZM.mp3,0.795340359210968,0.20465964078903198,real,0.795340359210968,,1
/data/SONICS/EvalSet/OHh3KxPtNYg.mp3,0.9413314014673233,0.0586685985326767,real,0.9413314014673233,,1
/data/SONICS/EvalSet/OKUx1d2Ppz8.mp3,0.940898459404707,0.059101540595293045,real,0.940898459404707,,1
/data/SONICS/EvalSet/OO6_R2H72V8.mp3,0.9753900710493326,0.02460992895066738,real,0.9753900710493326,,1
/data/SONICS/EvalSet/OqAt1CKCwjw.mp3,0.9398029521107674,0.060197047889232635,real,0.9398029521107674,,1
/data/SONICS/EvalSet/OskpFcgFN0Q.mp3,0.9373256266117096,0.0626743733882904,real,0.9373256266117096,,1
/data/SONICS/EvalSet/PMtei0rhKbc.mp3,0.9144436568021774,0.08555634319782257,real,0.9144436568021774,,1
/data/SONICS/EvalSet/PcYJ3Xzwnlw.mp3,0.9662197716534138,0.03378022834658623,real,0.9662197716534138,,1
/data/SONICS/EvalSet/Peidt5bYKfg.mp3,0.9500414803624153,0.049958519637584686,real,0.9500414803624153,,1
/data/SONICS/EvalSet/PiYti63Sbvk.mp3,0.9307105913758278,0.06928940862417221,real,0.9307105913758278,,1
/data/SONICS/EvalSet/PmSVKbh7bbA.mp3,0.9501340948045254,0.049865905195474625,real,0.9501340948045254,,1
/data/SONICS/EvalSet/PoM713hcOo8.mp3,0.9550683535635471,0.044931646436452866,real,0.9550683535635471,,1
/data/SONICS/EvalSet/Pp2ybzNzgjk.mp3,0.7819972932338715,0.21800270676612854,real,0.7819972932338715,,1
/data/SONICS/EvalSet/Pw2jFYwHmmk.mp3,0.954477995634079,0.04552200436592102,real,0.954477995634079,,1
/data/SONICS/EvalSet/Q0WAOk78d6U.mp3,0.9197867512702942,0.08021324872970581,real,0.9197867512702942,,1
/data/SONICS/EvalSet/Q5ubZfnKAN4.mp3,0.9411153048276901,0.058884695172309875,real,0.9411153048276901,,1
/data/SONICS/EvalSet/QJWjKlqxDC4.mp3,0.9313377141952515,0.06866228580474854,real,0.9313377141952515,,1
/data/SONICS/EvalSet/QRuEriUOJPc.mp3,0.5832033455371857,0.41679665446281433,real,0.5832033455371857,,1
/data/SONICS/EvalSet/QenbfNSSRW8.mp3,0.9432431049644947,0.056756895035505295,real,0.9432431049644947,,1
/data/SONICS/EvalSet/QgAn5mALMH4.mp3,0.48514991998672485,0.5148500800132751,fake,0.5148500800132751,,1
/data/SONICS/EvalSet/QsLLUacxMc0.mp3,0.9319595843553543,0.06804041564464569,real,0.9319595843553543,,1
/data/SONICS/EvalSet/QtYG4X38bdo.mp3,0.9302050769329071,0.0697949230670929,real,0.9302050769329071,,1
/data/SONICS/EvalSet/R7DVxHdGMEI.mp3,0.9010534062981606,0.09894659370183945,real,0.9010534062981606,,1
/data/SONICS/EvalSet/RQ693mYTN0Q.mp3,0.9428234025835991,0.05717659741640091,real,0.9428234025835991,,1
/data/SONICS/EvalSet/RZCQ9THWZKE.mp3,0.954562783241272,0.04543721675872803,real,0.954562783241272,,1
/data/SONICS/EvalSet/RZl3Ku2vmhw.mp3,0.9520418979227543,0.04795810207724571,real,0.9520418979227543,,1
/data/SONICS/EvalSet/Rk0xl3JOiN0.mp3,0.9489172622561455,0.05108273774385452,real,0.9489172622561455,,1
/data/SONICS/EvalSet/RkacMcljljU.mp3,0.8074606359004974,0.19253936409950256,real,0.8074606359004974,,1
/data/SONICS/EvalSet/RlGJFNzSkeM.mp3,0.9613165073096752,0.03868349269032478,real,0.9613165073096752,,1
/data/SONICS/EvalSet/Rmve1SHLoZU.mp3,0.619701474905014,0.38029852509498596,real,0.619701474905014,,1
/data/SONICS/EvalSet/S76YWQpIbzU.mp3,0.6853179931640625,0.3146820068359375,real,0.6853179931640625,,1
/data/SONICS/EvalSet/SAvQjn3dQ60.mp3,0.9564718566834927,0.04352814331650734,real,0.9564718566834927,,1
/data/SONICS/EvalSet/SB06ZatUbk8.mp3,0.9517736583948135,0.04822634160518646,real,0.9517736583948135,,1
/data/SONICS/EvalSet/SBeZilJc09w.mp3,0.9051547572016716,0.0948452427983284,real,0.9051547572016716,,1
/data/SONICS/EvalSet/SlHiKmVnxss.mp3,0.9585377313196659,0.04146226868033409,real,0.9585377313196659,,1
/data/SONICS/EvalSet/SvJIsFHQpus.mp3,0.947478324174881,0.05252167582511902,real,0.947478324174881,,1
/data/SONICS/EvalSet/T9IigYGbMn0.mp3,0.8286616653203964,0.17133833467960358,real,0.8286616653203964,,1
/data/SONICS/EvalSet/TCm6BiJlGKc.mp3,0.9263037294149399,0.07369627058506012,real,0.9263037294149399,,1
/data/SONICS/EvalSet/TFWWeydJTp0.mp3,0.9349912703037262,0.0650087296962738,real,0.9349912703037262,,1
/data/SONICS/EvalSet/TLG9MGGzzig.mp3,0.8796645924448967,0.1203354075551033,real,0.8796645924448967,,1
/data/SONICS/EvalSet/TQDQjbiaYUw.mp3,0.9608783535659313,0.03912164643406868,real,0.9608783535659313,,1
/data/SONICS/EvalSet/TVOrRPUuuBI.mp3,0.9170058518648148,0.08299414813518524,real,0.9170058518648148,,1
/data/SONICS/EvalSet/TXY7NaOT5-8.mp3,0.9038048312067986,0.09619516879320145,real,0.9038048312067986,,1
/data/SONICS/EvalSet/TYmQDp7b7UQ.mp3,0.9086178913712502,0.09138210862874985,real,0.9086178913712502,,1
/data/SONICS/EvalSet/TvBUSPGJ3l0.mp3,0.8799743801355362,0.1200256198644638,real,0.8799743801355362,,1
/data/SONICS/EvalSet/TzIKx2_iPsA.mp3,0.9303317666053772,0.0696682333946228,real,0.9303317666053772,,1
/data/SONICS/EvalSet/U2Zmjt27MXM.mp3,0.8575296550989151,0.1424703449010849,real,0.8575296550989151,,1
/data/SONICS/EvalSet/URlyX4sZpuQ.mp3,0.9635062329471111,0.03649376705288887,real,0.9635062329471111,,1
/data/SONICS/EvalSet/URoSazSn0Eg.mp3,0.8011591285467148,0.19884087145328522,real,0.8011591285467148,,1
/data/SONICS/EvalSet/UptgRHX4JsI.mp3,0.9462003521621227,0.053799647837877274,real,0.9462003521621227,,1
/data/SONICS/EvalSet/UrlRrFX9gW0.mp3,0.9524858146905899,0.047514185309410095,real,0.9524858146905899,,1
/data/SONICS/EvalSet/VLcm91hdx78.mp3,0.8211875557899475,0.1788124442100525,real,0.8211875557899475,,1
/data/SONICS/EvalSet/VRT3nyKJUA4.mp3,0.939913347363472,0.060086652636528015,real,0.939913347363472,,1
/data/SONICS/EvalSet/Vb4m5pYnw1U.mp3,0.9473810493946075,0.052618950605392456,real,0.9473810493946075,,1
/data/SONICS/EvalSet/VdOwyAapxKo.mp3,0.7563575655221939,0.2436424344778061,real,0.7563575655221939,,1
/data/SONICS/EvalSet/W6cw89wBWiA.mp3,0.8574103116989136,0.14258968830108643,real,0.8574103116989136,,1
/data/SONICS/EvalSet/X8_Zk5a9nEE.mp3,0.9668514803051949,0.033148519694805145,real,0.9668514803051949,,1
/data/SONICS/EvalSet/XB2TkbQa5Uo.mp3,0.8966140374541283,0.10338596254587173,real,0.8966140374541283,,1
/data/SONICS/EvalSet/XIFzLIV25lk.mp3,0.8693822622299194,0.13061773777008057,real,0.8693822622299194,,1
/data/SONICS/EvalSet/XJTTTamCzzU.mp3,0.8040984272956848,0.19590157270431519,real,0.8040984272956848,,1
/data/SONICS/EvalSet/XLhRseePBog.mp3,0.9459013044834137,0.054098695516586304,real,0.9459013044834137,,1
/data/SONICS/EvalSet/XOh4BGYmSPc.mp3,0.9100669845938683,0.08993301540613174,real,0.9100669845938683,,1
/data/SONICS/EvalSet/Xs9-2pA1vuU.mp3,0.8342719227075577,0.16572807729244232,real,0.8342719227075577,,1
