song_id,label,prediction,prediction_label,confidence,real_prob,fake_prob
3ztNrQAp0Y4,real,1,real,0.9995785355567932,0.9995785355567932,0.0004214093496557325
44D8yeuPJLE,real,1,real,0.9999847412109375,0.9999847412109375,1.5266357877408154e-05
44Dwz--ASGI,real,1,real,0.9132906198501587,0.9132906198501587,0.08670936524868011
4W5g2tU1urM,real,1,real,0.9999926090240479,0.9999926090240479,7.382386229437543e-06
4wRnDa7GdzQ,real,1,real,0.9715369939804077,0.9715369939804077,0.028463024646043777
5Jbo_eZUoRM,real,1,real,0.9999845027923584,0.9999845027923584,1.550676279293839e-05
5vwY9aYihEU,real,1,real,0.9999865293502808,0.9999865293502808,1.3420012692222372e-05
5wKcUJE4ztQ,real,1,real,0.9984481334686279,0.9984481334686279,0.0015517841093242168
61NOzpbHLOE,real,1,real,0.9999967813491821,0.9999967813491821,3.175138090227847e-06
6DLQwB-_RTU,real,1,real,0.9999969005584717,0.9999969005584717,3.089494384767022e-06
6Rb6-1bVA2U,real,1,real,0.999990701675415,0.999990701675415,9.295809832110535e-06
6_-G6YvOPpg,real,1,real,0.9999996423721313,0.9999996423721313,3.6185159046908666e-07
71yNPezW7Ko,real,1,real,0.9996781349182129,0.9996781349182129,0.00032187814940698445
74stsDcAXYI,real,1,real,0.9999977350234985,0.9999977350234985,2.3139264158089645e-06
7DBB_j7fro8,real,1,real,0.9999896287918091,0.9999896287918091,1.0410802133264951e-05
7FPlAKE5Jsk,real,1,real,0.9999788999557495,0.9999788999557495,2.1112482500029728e-05
7I7X2c3zNX0,real,1,real,0.999942421913147,0.999942421913147,5.761219290434383e-05
7T6OUph9AcU,real,1,real,0.9995686411857605,0.9995686411857605,0.000431398453656584
7nseS15h0Y8,real,1,real,0.9902350902557373,0.9902350902557373,0.009764972142875195
7qvkRmtKx0c,real,1,real,0.5517850518226624,0.5517850518226624,0.44821491837501526
7tUzhodl_rw,real,1,real,0.9999938011169434,0.9999938011169434,6.216599558683811e-06
80uO7DKu9ck,real,1,real,0.9990800619125366,0.9990800619125366,0.0009199836058542132
87u5Sw553U4,real,1,real,0.9994081258773804,0.9994081258773804,0.0005918645765632391
8EeKwJjBavE,real,1,real,0.9998155236244202,0.9998155236244202,0.00018450374773237854
8M8vOor4Z80,real,1,real,0.9994471669197083,0.9994471669197083,0.000552778597921133
8O3C6yf0FaI,real,1,real,0.9999682903289795,0.9999682903289795,3.1693256460130215e-05
8QAa59bMDqQ,real,1,real,0.9984840750694275,0.9984840750694275,0.0015158916357904673
8aclQZse9ZA,real,1,real,0.9999065399169922,0.9999065399169922,9.351046901429072e-05
8y6AfQr7HZU,real,1,real,0.9999998807907104,0.9999998807907104,6.462350654601323e-08
95137th6lFw,real,1,real,0.999980092048645,0.999980092048645,1.9910990886273794e-05
995D_29jJ1M,real,1,real,0.9999995231628418,0.9999995231628418,5.203571618039859e-07
9IW0WStxMmk,real,1,real,0.9983990788459778,0.9983990788459778,0.0016009644605219364
9Obw1eEznec,real,1,real,0.9358173608779907,0.9358173608779907,0.06418264657258987
9VQoSfEDzB0,real,1,real,0.999992847442627,0.999992847442627,7.127360277081607e-06
9dVq-vq6ors,real,1,real,0.9999998807907104,0.9999998807907104,1.6309934380842606e-07
9pjj8-KvrRk,real,1,real,0.9999995231628418,0.9999995231628418,4.850261348110507e-07
9yzpgTKhyqY,real,1,real,0.9999982118606567,0.9999982118606567,1.8304672266822308e-06
A-Pn6JoonZo,real,1,real,0.9999997615814209,0.9999997615814209,1.8195045470292825e-07
AHapZupKaxI,real,1,real,0.9999845027923584,0.9999845027923584,1.544630686112214e-05
AN-6EPkuP_U,real,1,real,0.9999995231628418,0.9999995231628418,4.2304733938181016e-07
APk3Qk3fu4U,real,1,real,0.9999961853027344,0.9999961853027344,3.7705674458266003e-06
AWACrB7x5uA,real,1,real,0.9999969005584717,0.9999969005584717,3.0535006771970075e-06
AehqlCYuosE,real,1,real,0.9999998807907104,0.9999998807907104,6.825602838489431e-08
B4fhO0raz2s,real,1,real,0.9999717473983765,0.9999717473983765,2.829898767231498e-05
BFi03NwbtVc,real,1,real,0.9928370118141174,0.9928370118141174,0.007162978406995535
BJN0HvZ3LXo,real,1,real,0.999984860420227,0.999984860420227,1.5147555131989066e-05
BLg9pxgAS5A,real,1,real,1.0,1.0,3.451782859542618e-09
BWvZkPqH6Kg,real,1,real,0.9956176280975342,0.9956176280975342,0.004382336977869272
BiCR8SYLmAY,real,1,real,0.996882438659668,0.996882438659668,0.0031175725162029266
CGNo8nhTRkM,real,1,real,0.9999221563339233,0.9999221563339233,7.78275280026719e-05
CU34ZpzpT8U,real,1,real,0.9995711445808411,0.9995711445808411,0.0004288792551960796
CafBx4Gwc7c,real,1,real,0.9937950372695923,0.9937950372695923,0.00620502233505249
CivxQp3o3FU,real,1,real,0.999514102935791,0.999514102935791,0.0004859561158809811
D9sP7Nnh0fw,real,1,real,0.9999239444732666,0.9999239444732666,7.602479308843613e-05
DCk8EyEdnQ8,real,1,real,0.999779999256134,0.999779999256134,0.000219953348278068
DGkhwJLdfPM,real,1,real,0.9999979734420776,0.9999979734420776,2.026142283284571e-06
DQmVq7IhdPc,real,1,real,0.9999994039535522,0.9999994039535522,6.10740130468912e-07
DbBLirAGKyQ,real,1,real,0.9977743029594421,0.9977743029594421,0.0022256707306951284
DqqrnEsEPFo,real,1,real,1.0,1.0,3.568849393786877e-08
DzlxVRD072Y,real,1,real,0.9999752044677734,0.9999752044677734,2.4779508748906665e-05
E2CP8PbRE_8,real,1,real,0.9979652166366577,0.9979652166366577,0.002034817123785615
EF6FA53aagI,real,1,real,0.9997468590736389,0.9997468590736389,0.0002531563804950565
EF8S5XB-eYs,real,1,real,0.9997667670249939,0.9997667670249939,0.0002332232252229005
EImGvaNb9Ow,real,1,real,0.999998927116394,0.999998927116394,1.0677028967620572e-06
EjmTMWm4xeQ,real,1,real,0.9999904632568359,0.9999904632568359,9.516251338936854e-06
F0GYEj_jhWY,real,0,fake,0.897784948348999,0.10221505910158157,0.897784948348999
F2jgDWCBAfU,real,1,real,1.0,1.0,3.028842954222455e-08
F3Bw-Cs7wgk,real,1,real,0.9999990463256836,0.9999990463256836,9.60828742790909e-07
F4TYeQT2_4s,real,1,real,0.9990872144699097,0.9990872144699097,0.0009128307574428618
F5tUQw6ON8Y,real,1,real,0.9999982118606567,0.9999982118606567,1.7672329022389022e-06
FDARoUs6NEg,real,1,real,0.9999998807907104,0.9999998807907104,1.0246443338246536e-07
FIoYopzXHyc,real,1,real,0.9993892908096313,0.9993892908096313,0.0006106409127824008
FJ6EoyW63kM,real,1,real,0.9999686479568481,0.9999686479568481,3.1324027077062055e-05
Fjjnpeq-2dM,real,1,real,0.9999549388885498,0.9999549388885498,4.5044595026411116e-05
FnXGvL4fSYs,real,1,real,0.9999982118606567,0.9999982118606567,1.7810936014939216e-06
FpnKgpjBvUk,real,1,real,0.9999901056289673,0.9999901056289673,9.856755241344217e-06
GRue13QOoK0,real,1,real,0.9998176693916321,0.9998176693916321,0.00018235458992421627
Gc1URQgQWNo,real,0,fake,0.6225166916847229,0.3774832487106323,0.6225166916847229
GgseiZVkZpg,real,1,real,0.993854820728302,0.993854820728302,0.006145091727375984
GoSC0H95gps,real,1,real,0.9999966621398926,0.9999966621398926,3.3405392514396226e-06
H3HaZXYMzzw,real,1,real,0.9999841451644897,0.9999841451644897,1.5874491509748623e-05
HAkt3KAuYIE,real,1,real,1.0,1.0,3.6534821390432626e-08
HBC4HySpDoA,real,1,real,0.9999995231628418,0.9999995231628418,4.737905499041517e-07
HbmOtHKKOPI,real,1,real,0.9997630715370178,0.9997630715370178,0.00023689508088864386
HmZkX_ynW9o,real,1,real,0.9999959468841553,0.9999959468841553,4.092911694897339e-06
HwpCsCVENfY,real,1,real,0.9557340741157532,0.9557340741157532,0.044265877455472946
I1A05b8pEI4,real,1,real,0.9991457462310791,0.9991457462310791,0.0008542320574633777
IJlMkFR7QkE,real,1,real,0.9970536231994629,0.9970536231994629,0.0029464049730449915
IRsRt9nvZUk,real,1,real,0.9999877214431763,0.9999877214431763,1.2266899830137845e-05
IUN7VvEu6GA,real,1,real,0.9999749660491943,0.9999749660491943,2.5071594791370444e-05
IZ6pMSAMaHs,real,1,real,1.0,1.0,8.525301575801336e-10
JDwG5I6A-68,real,1,real,0.9999996423721313,0.9999996423721313,3.168478599491209e-07
JEoG9xp69Qs,real,1,real,0.9997739195823669,0.9997739195823669,0.00022604932019021362
JSJ_mvVOjQs,real,1,real,0.9999867677688599,0.9999867677688599,1.32119585032342e-05
JTyjhNtrfyY,real,1,real,0.9999986886978149,0.9999986886978149,1.313296593252744e-06
JcVHA3vE7os,real,1,real,0.9999908208847046,0.9999908208847046,9.151693120657e-06
JcvnvshYA3k,real,1,real,0.9999186992645264,0.9999186992645264,8.124428131850436e-05
Jndfd7m_dZg,real,1,real,0.5355387330055237,0.5355387330055237,0.4644612669944763
JsKNiGmkeig,real,1,real,0.9810583591461182,0.9810583591461182,0.018941707909107208
JwnRu43CeWY,real,1,real,0.996882438659668,0.996882438659668,0.0031175725162029266
Jz9Mox7L2UM,real,1,real,0.999966025352478,0.999966025352478,3.4001819585682824e-05
K4RqzbDzeaI,real,1,real,0.9999914169311523,0.9999914169311523,8.563707524444908e-06
KC7IggptNSQ,real,1,real,0.9998915195465088,0.9998915195465088,0.00010847241355804726
KJfVzOdp5c0,real,1,real,0.9995149374008179,0.9995149374008179,0.0004850083205383271
KJnm3Vwr_f4,real,1,real,0.9999947547912598,0.9999947547912598,5.214498287386959e-06
KMJW3XWcuvE,real,1,real,0.9164093732833862,0.9164093732833862,0.08359067142009735
KP40o_obSKY,real,1,real,0.9999982118606567,0.9999982118606567,1.8091417359755724e-06
KSC_6w0Kp6E,real,1,real,0.9999829530715942,0.9999829530715942,1.7097478121286258e-05
LAPoyYx5Tp0,real,1,real,1.0,1.0,2.0176443626951368e-08
LJ4ZBlYrL9A,real,1,real,0.9999924898147583,0.9999924898147583,7.498641025449615e-06
LNCzZXbLj3k,real,1,real,0.9999721050262451,0.9999721050262451,2.786026379908435e-05
LZaBkLWrkZc,real,1,real,0.9996140599250793,0.9996140599250793,0.0003859660937450826
LcGvGwgKF_s,real,1,real,0.998389720916748,0.998389720916748,0.0016103574307635427
LyUInQ7Jobo,real,1,real,1.0,1.0,5.515933043653831e-09
MBRlvoF0PsA,real,1,real,0.9999967813491821,0.9999967813491821,3.2000409646570915e-06
MBd1f2eWHwo,real,1,real,0.9973322153091431,0.9973322153091431,0.0026678042486310005
ML0NFgm1sOM,real,1,real,0.9999315738677979,0.9999315738677979,6.841542926849797e-05
MUImGllgp24,real,1,real,0.998981773853302,0.998981773853302,0.0010182288242504
MXE_ENHrt3A,real,1,real,0.9987816214561462,0.9987816214561462,0.0012184162624180317
Mm9MT1tc0aA,real,1,real,0.9999991655349731,0.9999991655349731,8.380498002225067e-07
MrGg2Jp9P4A,real,1,real,1.0,1.0,5.884038145609338e-08
MwbEzZciDB4,real,1,real,0.9999988079071045,0.9999988079071045,1.2434044265319244e-06
MyjSVqdutw0,real,1,real,0.9976357221603394,0.9976357221603394,0.0023642629384994507
N3pGvUFZs9I,real,1,real,0.9265698790550232,0.9265698790550232,0.07343005388975143
NQY1AA6LL_8,real,1,real,1.0,1.0,3.30064615639003e-08
N_oFJuYU8fA,real,1,real,0.9999057054519653,0.9999057054519653,9.424379823030904e-05
NjCpN521g4g,real,1,real,0.9999996423721313,0.9999996423721313,3.0590220490012143e-07
NyCgeYAQ6WM,real,1,real,0.9998655319213867,0.9998655319213867,0.00013446628872770816
O0klKwQV0ZM,real,1,real,0.9999979734420776,0.9999979734420776,1.9792064449575264e-06
OHh3KxPtNYg,real,1,real,0.9999929666519165,0.9999929666519165,7.044324775051791e-06
OKUx1d2Ppz8,real,1,real,0.9997251629829407,0.9997251629829407,0.0002747926628217101
OO6_R2H72V8,real,1,real,0.9999921321868896,0.9999921321868896,7.858505341573618e-06
OqAt1CKCwjw,real,1,real,0.9999969005584717,0.9999969005584717,3.0654518923256546e-06
OskpFcgFN0Q,real,1,real,0.9999946355819702,0.9999946355819702,5.401079761213623e-06
PMtei0rhKbc,real,1,real,0.9999706745147705,0.9999706745147705,2.9311537218745798e-05
PcYJ3Xzwnlw,real,1,real,0.9999978542327881,0.9999978542327881,2.090458337988821e-06
Peidt5bYKfg,real,1,real,0.9998133778572083,0.9998133778572083,0.00018667822587303817
PiYti63Sbvk,real,1,real,0.9999958276748657,0.9999958276748657,4.15736440118053e-06
PmSVKbh7bbA,real,1,real,0.9999997615814209,0.9999997615814209,2.1272161632168718e-07
PoM713hcOo8,real,1,real,1.0,1.0,2.322294712087114e-08
Pp2ybzNzgjk,real,1,real,0.9999505281448364,0.9999505281448364,4.94715895911213e-05
Pw2jFYwHmmk,real,1,real,0.9995461106300354,0.9995461106300354,0.00045386102283373475
Q0WAOk78d6U,real,1,real,0.9999027252197266,0.9999027252197266,9.72351263044402e-05
Q5ubZfnKAN4,real,1,real,0.9999924898147583,0.9999924898147583,7.557453500339761e-06
QJWjKlqxDC4,real,1,real,0.9830037355422974,0.9830037355422974,0.01699630171060562
QRuEriUOJPc,real,1,real,0.9999954700469971,0.9999954700469971,4.495181201491505e-06
QenbfNSSRW8,real,1,real,0.9999456405639648,0.9999456405639648,5.4333650041371584e-05
QgAn5mALMH4,real,1,real,0.8279673457145691,0.8279673457145691,0.17203271389007568
QsLLUacxMc0,real,1,real,0.9999961853027344,0.9999961853027344,3.800140120802098e-06
QtYG4X38bdo,real,1,real,0.9957767128944397,0.9957767128944397,0.004223365802317858
R7DVxHdGMEI,real,1,real,0.9907498955726624,0.9907498955726624,0.009250096045434475
RQ693mYTN0Q,real,1,real,1.0,1.0,3.7110158501718615e-08
RZCQ9THWZKE,real,1,real,0.9959059953689575,0.9959059953689575,0.004093958530575037
RZl3Ku2vmhw,real,1,real,0.9999362230300903,0.9999362230300903,6.377049430739135e-05
Rk0xl3JOiN0,real,1,real,0.9999996423721313,0.9999996423721313,3.320537018680625e-07
RkacMcljljU,real,1,real,0.9865199327468872,0.9865199327468872,0.013480104506015778
RlGJFNzSkeM,real,1,real,0.999937891960144,0.999937891960144,6.205048703122884e-05
Rmve1SHLoZU,real,1,real,0.9999998807907104,0.9999998807907104,1.0087586588269915e-07
S76YWQpIbzU,real,1,real,0.9020932912826538,0.9020932912826538,0.0979066789150238
SAvQjn3dQ60,real,1,real,0.9999974966049194,0.9999974966049194,2.4535581815143814e-06
SB06ZatUbk8,real,1,real,0.9999231100082397,0.9999231100082397,7.692087820032611e-05
SBeZilJc09w,real,1,real,0.9999899864196777,0.9999899864196777,9.972940461011603e-06
SlHiKmVnxss,real,1,real,0.9357587099075317,0.9357587099075317,0.06424132734537125
SvJIsFHQpus,real,1,real,0.9999611377716064,0.9999611377716064,3.8831109122838825e-05
T9IigYGbMn0,real,1,real,0.9995850920677185,0.9995850920677185,0.0004148787120357156
TCm6BiJlGKc,real,1,real,0.9999769926071167,0.9999769926071167,2.3007036361377686e-05
TFWWeydJTp0,real,1,real,0.9999958276748657,0.9999958276748657,4.2228334677929524e-06
TLG9MGGzzig,real,1,real,0.9998915195465088,0.9998915195465088,0.00010847241355804726
TQDQjbiaYUw,real,1,real,0.9999977350234985,0.9999977350234985,2.3229827093018685e-06
TVOrRPUuuBI,real,1,real,0.9984176158905029,0.9984176158905029,0.001582341967150569
TXY7NaOT5-8,real,1,real,0.7270074486732483,0.7270074486732483,0.2729925513267517
TYmQDp7b7UQ,real,1,real,0.9999938011169434,0.9999938011169434,6.144174221844878e-06
TvBUSPGJ3l0,real,1,real,0.7543725371360779,0.7543725371360779,0.24562746286392212
TzIKx2_iPsA,real,1,real,0.9800530076026917,0.9800530076026917,0.019946934655308723
U2Zmjt27MXM,real,1,real,0.9997125267982483,0.9997125267982483,0.00028741470305249095
URlyX4sZpuQ,real,1,real,0.9999935626983643,0.9999935626983643,6.388928795786342e-06
URoSazSn0Eg,real,1,real,0.9999979734420776,0.9999979734420776,2.0580494037858443e-06
UptgRHX4JsI,real,1,real,0.9956516623497009,0.9956516623497009,0.004348380956798792
UrlRrFX9gW0,real,1,real,0.9998020529747009,0.9998020529747009,0.00019794097170233727
VLcm91hdx78,real,1,real,0.9999996423721313,0.9999996423721313,3.6185159046908666e-07
VRT3nyKJUA4,real,1,real,0.9999688863754272,0.9999688863754272,3.108026794507168e-05
Vb4m5pYnw1U,real,1,real,0.9997997879981995,0.9997997879981995,0.00020027378923259676
VdOwyAapxKo,real,1,real,0.9999949932098389,0.9999949932098389,5.054065695730969e-06
W6cw89wBWiA,real,1,real,0.9999898672103882,0.9999898672103882,1.0090498108183965e-05
X8_Zk5a9nEE,real,1,real,0.9905508756637573,0.9905508756637573,0.009449080564081669
XB2TkbQa5Uo,real,1,real,0.9998880624771118,0.9998880624771118,0.00011191529483767226
XIFzLIV25lk,real,1,real,0.9999816417694092,0.9999816417694092,1.8414684745948762e-05
XJTTTamCzzU,real,1,real,0.9999986886978149,0.9999986886978149,1.3497025292963372e-06
XLhRseePBog,real,1,real,0.9999151229858398,0.9999151229858398,8.481103577651083e-05
XOh4BGYmSPc,real,1,real,0.9999932050704956,0.9999932050704956,6.8543176894309e-06
Xs9-2pA1vuU,real,1,real,0.9999979734420776,0.9999979734420776,2.034072167589329e-06
Y-008ZVYQf4,real,1,real,0.9999784231185913,0.9999784231185913,2.1528880097321235e-05
Y7wMipBqf4c,real,1,real,0.9999935626983643,0.9999935626983643,6.464239504566649e-06
Y9syx3UaMtk,real,1,real,0.9999966621398926,0.9999966621398926,3.3536136925249593e-06
YGvScNJSMPI,real,1,real,0.9999985694885254,0.9999985694885254,1.4480192476185039e-06
YMp8jf3Zh_o,real,1,real,0.9999738931655884,0.9999738931655884,2.607030728540849e-05
YtKzZQAL2d4,real,1,real,0.9999994039535522,0.9999994039535522,6.400501320058538e-07
Z1jeKqp6j4U,real,1,real,0.999180018901825,0.999180018901825,0.0008199320873245597
ZTOJRQMFgEU,real,1,real,0.9999939203262329,0.9999939203262329,6.04891829425469e-06
ZeqLI63SQcY,real,0,fake,0.9759005904197693,0.024099446833133698,0.9759005904197693
ZtKcGjqn4_8,real,1,real,0.9999780654907227,0.9999780654907227,2.195349043176975e-05
ZwaeqNV6Mjo,real,1,real,0.9999988079071045,0.9999988079071045,1.2385568197714747e-06
_5BxXp_3U3c,real,1,real,0.999957799911499,0.999957799911499,4.2150626541115344e-05
_Gs3fg_WsEg,real,1,real,0.9953272342681885,0.9953272342681885,0.004672730341553688
_ToSKAFV1o0,real,1,real,0.9999984502792358,0.9999984502792358,1.609084392839577e-06
_VmNGXnNtkU,real,1,real,0.9999990463256836,0.9999990463256836,9.991038041334832e-07
_ZJEsfPDUKg,real,1,real,0.9999963045120239,0.9999963045120239,3.654559804999735e-06
__e8n8z5v_g,real,1,real,0.9999909400939941,0.9999909400939941,9.080476047529373e-06
_b2b1hVvlyc,real,1,real,0.9999748468399048,0.9999748468399048,2.516971835575532e-05
_cJftsyNf4U,real,1,real,0.9999997615814209,0.9999997615814209,2.953347291168029e-07
_zQBeX19uzs,real,1,real,0.9754835963249207,0.9754835963249207,0.024516336619853973
aALKWUkqTa4,real,1,real,0.999843955039978,0.999843955039978,0.00015598026220686734
aRcjGDySSJE,real,1,real,0.9999873638153076,0.9999873638153076,1.2606945347215515e-05
aU5uPbXXSfc,real,1,real,0.9999107122421265,0.9999107122421265,8.922867709770799e-05
anQD6CSt5F8,real,1,real,0.9999203681945801,0.9999203681945801,7.9673009167891e-05
b83NHafdRSc,real,1,real,0.9999874830245972,0.9999874830245972,1.2460071957320906e-05
bBV4iRySzmk,real,1,real,0.9968519806861877,0.9968519806861877,0.0031480705365538597
bNVwu5LEFRA,real,1,real,0.99998939037323,0.99998939037323,1.0616134204610717e-05
bWuXhENF9u0,real,1,real,0.9999305009841919,0.9999305009841919,6.949273665668443e-05
beh6rcb7vMc,real,1,real,0.9999997615814209,0.9999997615814209,1.9827835728847276e-07
cI9w6xiMZaM,real,1,real,0.9999884366989136,0.9999884366989136,1.1568796253413893e-05
ckD5f6SHGLM,real,1,real,0.9985923171043396,0.9985923171043396,0.0014076103689149022
dMAhC4lL3dE,real,1,real,0.9999581575393677,0.9999581575393677,4.182262273388915e-05
dNCXvwkYRCc,real,1,real,0.9994058609008789,0.9994058609008789,0.0005941797280684114
dcJhXrftfpI,real,1,real,0.997036337852478,0.997036337852478,0.0029636684339493513
diffrhythm2_000,fake,0,fake,0.9399685263633728,0.06003152206540108,0.9399685263633728
diffrhythm2_001,fake,0,fake,0.9984782338142395,0.0015218157786875963,0.9984782338142395
diffrhythm2_002,fake,0,fake,0.9492005109786987,0.05079945921897888,0.9492005109786987
diffrhythm2_003,fake,0,fake,0.9999839067459106,1.606160913070198e-05,0.9999839067459106
diffrhythm2_004,fake,1,real,0.7071013450622559,0.7071013450622559,0.29289859533309937
diffrhythm2_005,fake,0,fake,0.9876639246940613,0.01233610138297081,0.9876639246940613
diffrhythm2_006,fake,0,fake,0.9999998807907104,1.669671263471173e-07,0.9999998807907104
diffrhythm2_007,fake,0,fake,0.9997438788414001,0.0002561397268436849,0.9997438788414001
diffrhythm2_008,fake,0,fake,0.9999194145202637,8.061209518928081e-05,0.9999194145202637
diffrhythm2_009,fake,0,fake,0.9999473094940186,5.266206426313147e-05,0.9999473094940186
diffrhythm2_010,fake,0,fake,0.8657357692718506,0.1342642903327942,0.8657357692718506
diffrhythm2_011,fake,0,fake,0.991186797618866,0.008813166059553623,0.991186797618866
diffrhythm2_012,fake,0,fake,0.9996273517608643,0.0003726376744452864,0.9996273517608643
diffrhythm2_013,fake,0,fake,0.9999107122421265,8.922867709770799e-05,0.9999107122421265
diffrhythm2_014,fake,0,fake,0.9956091046333313,0.004390866495668888,0.9956091046333313
diffrhythm2_015,fake,0,fake,0.9990053772926331,0.0009946650825440884,0.9990053772926331
diffrhythm2_016,fake,0,fake,0.9992591738700867,0.0007408056408166885,0.9992591738700867
diffrhythm2_017,fake,0,fake,0.9999847412109375,1.5266357877408154e-05,0.9999847412109375
diffrhythm2_018,fake,0,fake,0.9996102452278137,0.00038975226925686,0.9996102452278137
diffrhythm2_019,fake,1,real,0.622860848903656,0.622860848903656,0.377139151096344
diffrhythm2_020,fake,0,fake,0.999997615814209,2.341201934541459e-06,0.999997615814209
diffrhythm2_021,fake,0,fake,0.9999977350234985,2.242734353785636e-06,0.9999977350234985
diffrhythm2_022,fake,0,fake,0.9999998807907104,8.937107054407534e-08,0.9999998807907104
diffrhythm2_023,fake,0,fake,0.8979640603065491,0.10203596204519272,0.8979640603065491
diffrhythm2_024,fake,0,fake,0.9997791647911072,0.00022081405040808022,0.9997791647911072
diffrhythm2_025,fake,0,fake,0.9999421834945679,5.7837671192828566e-05,0.9999421834945679
diffrhythm2_026,fake,0,fake,0.9733675122261047,0.026632411405444145,0.9733675122261047
diffrhythm2_027,fake,0,fake,0.9998326301574707,0.00016734049131628126,0.9998326301574707
diffrhythm2_028,fake,0,fake,0.9999977350234985,2.3139264158089645e-06,0.9999977350234985
diffrhythm2_029,fake,0,fake,0.9999932050704956,6.827595370850759e-06,0.9999932050704956
diffrhythm2_030,fake,0,fake,0.8856314420700073,0.11436852067708969,0.8856314420700073
diffrhythm2_031,fake,0,fake,0.9982351064682007,0.0017649073852226138,0.9982351064682007
diffrhythm2_032,fake,0,fake,0.9997398257255554,0.0002601723244879395,0.9997398257255554
diffrhythm2_033,fake,0,fake,0.994213879108429,0.005786154884845018,0.994213879108429
diffrhythm2_034,fake,0,fake,0.9999707937240601,2.9197266485425644e-05,0.9999707937240601
diffrhythm2_035,fake,0,fake,0.999963641166687,3.633632877608761e-05,0.999963641166687
diffrhythm2_036,fake,0,fake,0.9999954700469971,4.495181201491505e-06,0.9999954700469971
diffrhythm2_037,fake,0,fake,0.9999953508377075,4.601781256496906e-06,0.9999953508377075
diffrhythm2_038,fake,0,fake,0.9995478987693787,0.0004520923539530486,0.9995478987693787
diffrhythm2_039,fake,0,fake,0.9983288645744324,0.0016711377538740635,0.9983288645744324
diffrhythm2_040,fake,0,fake,0.9928786158561707,0.00712142838165164,0.9928786158561707
diffrhythm2_041,fake,0,fake,0.9999920129776001,7.982258466654457e-06,0.9999920129776001
diffrhythm2_042,fake,0,fake,0.999984622001648,1.5326106222346425e-05,0.999984622001648
diffrhythm2_043,fake,0,fake,0.9987056255340576,0.0012943679466843605,0.9987056255340576
